sample_id,severity,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,from_project,label,type_class,type_innerclass,type_interface
4129438,none,3,1,3,0,0,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1032,0,1,0,0.0,1.0,0.0
6912423,none,7,27,1,20,26,0.0,0.0,8,7,6,2,0,0,6,0,0,0,1,1,0,1,0,0,1,0,9,103,16,1,15,0,1,6,17,16,8,15,2,0,1,0,86,17,0,1,0,1.0,0.0,0.0
7081925,none,6,35,2,21,0,0.0,0.0,25,0,25,0,0,0,25,0,0,1,1,0,0,1,0,0,0,0,3,163,20,0,7,0,5,4,13,34,19,24,2,0,0,0,102,0,0,1,0,0.0,1.0,0.0
6850932,none,2,2,1,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,26,17,0,1,0,1.0,0.0,0.0
4780381,none,4,6,1,2,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0,2,0,0,0,0,66,1,0,1,0,0.0,0.0,1.0
6117580,none,1,1,1,1,0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,13,10,0,1,0,0.0,1.0,0.0
9189420,none,5,3,2,3,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,1,0,0,1,0,0,0,0,0,36,1,0,1,0,1.0,0.0,0.0
8902780,none,7,50,1,0,1225,0.0,0.0,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,1,0,0.0,0.0,1.0
9302532,none,18,45,2,36,0,0.7017544,0.7017544,23,0,19,4,0,0,19,0,0,0,1,0,0,1,0,0,1,0,2,140,25,2,11,6,3,8,6,15,2,13,2,0,0,0,123,0,0,0,0,1.0,0.0,0.0
5515226,none,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,3,1,1,1,0,0,0,0,14,1,0,1,0,1.0,0.0,0.0
7280795,none,7,26,2,7,91,0.0,0.0,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,100,16,1,0,0,0,22,0,2,0,2,2,0,0,0,56,9,0,1,0,0.0,1.0,0.0
5580284,none,11,31,1,38,6,0.0,0.0,17,0,16,1,0,0,16,0,0,0,4,1,0,4,0,0,1,0,7,106,11,1,12,0,0,2,20,22,4,19,2,0,0,0,62,1,0,1,0,1.0,0.0,0.0
4666174,none,17,6,2,8,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,4,32,1,0,1,2,0,5,2,8,0,6,1,0,0,0,47,1,0,1,0,1.0,0.0,0.0
7471737,none,2,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0.0,0.0,1.0
8316315,none,7,4,2,5,1,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,17,0,0,0,0,0,1,0,1,0,1,1,0,0,0,24,1,0,1,0,1.0,0.0,0.0
8224488,none,4,5,4,5,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,23,0,0,1,0,0,0,2,3,0,2,1,0,0,0,39,4,0,1,0,0.0,1.0,0.0
8031279,none,2,1,2,1,0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1025,0,1,0,1.0,0.0,0.0
8164457,none,11,21,3,12,151,0.006535948000000001,0.006535948000000001,18,0,18,0,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,80,10,0,2,1,0,0,0,8,0,9,2,0,0,0,39,1025,0,1,0,1.0,0.0,0.0
8278588,none,5,13,1,19,2,0.0,0.0,8,0,6,2,0,0,6,0,0,0,4,2,1,3,0,0,3,0,1,57,4,2,0,2,1,3,0,14,0,11,2,0,0,0,89,1,2,1,0,1.0,0.0,0.0
4105521,none,11,14,1,12,24,0.0,0.0,8,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,2,59,5,0,2,1,0,0,6,15,1,11,2,0,0,0,51,1,0,1,0,1.0,0.0,0.0
5562678,none,10,38,1,0,703,0.0,0.0,38,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,330,1,0,1,0,0.0,0.0,1.0
7006068,none,3,15,1,17,15,0.0,0.0,6,6,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,62,8,0,5,1,0,16,0,15,6,12,3,0,1,0,88,1,0,1,0,1.0,0.0,0.0
4668044,none,10,8,2,13,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,1,1,1,0,0,2,0,3,27,5,0,3,0,0,1,0,3,0,3,1,0,0,0,50,1,0,1,0,1.0,0.0,0.0
4624680,none,14,2,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,9,0,0,9,0,0,9,0,1,25,1,0,0,0,0,0,0,9,0,9,0,0,0,0,42,1,0,1,0,1.0,0.0,0.0
8187474,none,9,6,1,29,3,0.0,0.0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,47,5,0,1,0,0,0,0,11,0,10,1,0,0,0,20,1,0,1,0,1.0,0.0,0.0
5862710,none,6,4,1,5,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,17,1,0,1,0,0,2,0,4,2,3,1,0,0,0,18,9,0,1,0,0.0,1.0,0.0
7260017,none,4,13,3,11,68,0.0,0.0,13,0,13,0,0,0,13,0,0,0,5,5,0,5,0,0,5,0,1,49,7,0,0,0,0,7,1,8,0,8,0,0,0,0,38,1,0,1,0,1.0,0.0,0.0
6638631,none,3,1,1,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,0,0.0,0.0,1.0
8604623,none,6,5,3,10,4,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,1,1,1,0,0,2,0,1,43,2,0,0,1,0,1,2,7,2,7,1,0,1,0,45,1,0,1,0,1.0,0.0,0.0
6546019,none,2,9,1,0,36,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1,0,1,0,0.0,0.0,1.0
5810647,none,3,5,1,0,4,0.0,0.0,5,0,4,1,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,22,4,0,0,0,0,0,0,5,0,3,0,0,0,0,10,25,0,1,0,0.0,1.0,0.0
7756213,none,1,3,1,0,3,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,1,0,0.0,0.0,1.0
8728960,none,5,5,1,1,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,1,0,1,0,3,0,1,1,0,0,0,17,9,0,1,0,0.0,1.0,0.0
6494643,none,1,1,2,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,0,1.0,0.0,0.0
6493330,none,6,4,1,19,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,26,3,0,0,0,0,2,0,3,1,3,1,0,0,0,41,1,0,1,0,1.0,0.0,0.0
6317098,none,3,3,1,2,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,11,1,0,0,0,0,0,0,3,0,3,0,0,0,0,13,1,0,1,0,1.0,0.0,0.0
9537065,none,3,26,1,10,120,0.0,0.0,16,16,10,6,0,0,10,0,0,0,2,2,0,2,0,0,2,0,10,72,3,0,0,0,0,9,3,9,0,8,1,0,0,0,75,9,0,1,0,0.0,1.0,0.0
4800822,none,8,18,1,29,0,0.0,0.0,7,0,0,3,0,4,4,0,0,1,7,1,0,7,0,0,4,0,7,80,2,1,2,2,0,6,4,20,1,17,3,0,0,1,50,0,5,1,0,1.0,0.0,0.0
8224809,none,4,4,1,3,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,17,2,0,0,0,1,0,1,1,0,1,1,0,0,0,30,1,0,1,0,1.0,0.0,0.0
9483217,none,3,4,1,3,0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,23,8,0,1,0,0.0,1.0,0.0
4045091,none,5,2,2,9,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6,0,4,0,0,0,0,32,1,0,1,0,1.0,0.0,0.0
5248838,none,7,8,3,4,13,0.0,0.0,6,0,2,0,4,0,6,0,0,0,3,0,0,3,0,0,0,0,1,37,3,0,1,1,0,2,3,8,0,5,2,0,0,0,46,1,1,1,0,1.0,0.0,0.0
5863439,none,11,12,4,19,1,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,1,1,2,0,0,1,0,0,66,0,0,2,4,1,7,2,19,3,13,3,0,0,0,106,1,0,1,0,1.0,0.0,0.0
8954112,none,7,9,1,14,0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,2,34,1,2,0,0,0,1,2,9,1,6,1,0,0,0,25,1,0,1,0,1.0,0.0,0.0
7144021,none,2,2,2,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,20,1,0,0,0,0,6,0,4,0,4,0,0,0,0,15,2,0,1,0,0.0,1.0,0.0
6513676,none,3,43,1,38,5,0.0,0.0,11,3,7,4,0,0,7,0,0,0,9,6,0,9,0,0,9,0,13,159,15,11,10,0,0,9,5,31,4,27,4,0,1,0,126,1,0,1,0,1.0,0.0,0.0
5832025,none,1,37,1,0,666,0.0,0.0,37,37,36,1,0,0,36,0,0,0,34,34,34,0,0,0,34,0,0,73,0,0,0,0,0,0,34,34,0,34,0,0,0,0,396,1,0,1,0,1.0,0.0,0.0
5273938,none,2,2,2,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,1,0,0.0,1.0,0.0
8871773,none,5,8,2,14,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,6,6,0,4,1,0,0,0,18,10,0,1,0,0.0,1.0,0.0
4639163,none,4,2,3,1,0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,3,1,0,3,0,0,3,0,0,12,1,0,0,0,0,0,1,3,0,3,0,0,0,0,17,9,0,1,0,0.0,1.0,0.0
3795599,none,4,2,1,2,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,1,0,0,2,0,1,0,0,10,0,0,0,0,0,3,0,2,1,2,0,0,0,0,12,9,1,1,0,0.0,1.0,0.0
7512464,none,3,32,1,12,4,0.0,0.0,8,2,2,3,0,3,5,0,0,0,11,0,0,0,0,11,11,0,9,88,14,0,16,0,18,0,24,23,20,14,1,0,0,0,43,24,0,1,0,0.0,1.0,0.0
8778114,none,57,146,2,176,10585,0.0,0.0,146,0,146,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,44,512,145,0,0,0,0,20,0,0,0,0,0,0,0,0,81,1,0,1,0,0.0,1.0,0.0
7513430,none,13,3,3,7,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,1,1,1,2,0,2,0,3,18,0,0,1,0,1,0,0,6,0,6,0,0,0,0,34,25,0,1,0,0.0,1.0,0.0
4498741,none,4,2,1,5,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,13,1,0,0,0,0,1,0,3,0,3,0,0,0,0,18,9,1,1,0,0.0,1.0,0.0
9355318,none,2,2,2,5,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,1.0,0.0,0.0
9371177,none,2,10,2,9,2,0.73333335,1.0,9,1,6,3,0,0,6,0,0,0,5,0,0,5,0,0,5,0,4,52,9,0,0,0,4,2,6,12,9,12,1,0,0,0,28,25,0,0,0,1.0,0.0,0.0
4345393,none,3,3,1,2,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,2,0,0,1,0,1,1,0,0,0,19,17,0,1,0,1.0,0.0,0.0
7017732,none,1,0,4,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,1,0,1.0,0.0,0.0
4995621,none,15,8,1,23,0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,6,0,0,5,1,0,5,0,2,43,4,1,2,0,0,6,3,13,0,12,1,0,0,0,50,1,3,1,0,1.0,0.0,0.0
8146987,none,3,2,4,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,1,0,1.0,0.0,0.0
6035651,none,27,43,1,53,28,0.0,0.0,8,0,1,0,7,0,8,0,0,0,2,2,0,2,0,0,2,0,5,155,10,3,15,4,1,6,1,32,0,27,4,0,0,0,124,1,0,1,0,1.0,0.0,0.0
5575320,none,5,8,3,3,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,42,0,4,3,0,0,0,0,5,0,1,3,0,0,4,18,10,0,1,0,0.0,1.0,0.0
7066831,none,0,3,4,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,41,1,0,1,0,1.0,0.0,0.0
4096115,none,4,6,1,0,15,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,1,0,0.0,0.0,1.0
6512007,none,20,8,3,39,6,0.0,0.0,4,0,3,0,1,0,4,0,0,0,4,4,3,1,0,0,4,0,0,83,3,0,0,1,1,3,5,31,2,28,1,0,0,0,89,1,1,1,0,1.0,0.0,0.0
4594723,none,2,9,1,7,0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,86,7,2,0,0,1,0,2,4,1,4,1,0,3,0,88,1,0,1,0,1.0,0.0,0.0
4708154,none,13,6,1,8,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,2,1,0,2,0,3,0,3,2,0,0,0,40,1,0,1,0,1.0,0.0,0.0
4248275,none,10,27,2,33,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,1,0,2,1,0,1,0,3,145,1,4,8,1,1,64,3,29,16,26,8,0,0,0,97,1025,8,1,0,1.0,0.0,0.0
7047050,none,14,267,4,127,1756,0.0,0.0,61,0,24,37,0,0,24,0,0,0,14,0,0,14,0,0,0,0,176,1096,19,10,76,7,32,79,381,305,101,232,9,3,3,0,313,1,0,1,0,1.0,0.0,0.0
5828122,none,9,7,1,4,8,0.0,0.0,5,0,4,1,0,0,4,0,0,0,3,0,0,3,0,0,0,0,3,35,3,0,1,1,0,6,1,4,2,4,2,0,0,0,34,1,0,1,0,1.0,0.0,0.0
5659423,none,4,3,3,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,0,1,0,0.0,1.0,0.0
7465368,none,15,21,2,25,58,0.0,0.0,12,5,5,5,1,1,7,0,0,0,2,1,0,2,0,0,2,0,6,62,11,0,4,0,1,2,0,6,0,4,1,0,1,1,182,1,2,1,0,1.0,0.0,0.0
4456562,none,8,3,1,5,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,1,0,1,1,0,0,0,21,8,0,1,0,0.0,1.0,0.0
6328482,none,2,2,1,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,2,1,0,0.0,1.0,0.0
5171785,none,8,3,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,1,1,0,0,0,0,0,0,0,17,1,0,1,0,1.0,0.0,0.0
4847579,none,15,21,1,14,4,0.0,0.0,9,2,8,1,0,0,8,0,0,0,9,5,3,6,0,0,8,0,5,86,10,0,5,2,1,12,0,14,6,14,3,0,0,0,107,1,0,1,0,1.0,0.0,0.0
7563593,none,5,2,1,3,0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,0,1,12,1,0,0,0,0,1,0,3,0,3,0,0,0,0,15,10,0,1,0,0.0,1.0,0.0
7867125,none,14,8,2,18,0,,,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,5,37,3,0,2,0,1,6,0,9,0,7,2,0,0,0,52,1,0,1,0,1.0,0.0,0.0
6772326,none,14,5,2,19,0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,48,1,0,0,0,0,0,0,6,0,6,1,2,0,0,76,1,0,1,0,1.0,0.0,0.0
7480589,none,12,12,3,8,0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,4,1,0,2,2,0,2,0,2,38,0,0,0,0,0,0,0,8,2,8,1,0,0,0,31,17,0,1,0,1.0,0.0,0.0
5839091,none,3,6,1,5,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,29,0,0,3,0,0,1,0,5,0,3,2,0,0,0,28,12,0,1,0,0.0,1.0,0.0
5598817,none,4,4,2,8,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,1,0,1,1,0,2,21,0,1,0,0,0,25,1,8,1,8,1,0,0,0,59,17,0,1,0,1.0,0.0,0.0
6259739,none,2,7,2,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,35,1,0,4,0,4,0,17,14,23,2,2,0,0,0,24,9,0,1,0,0.0,1.0,0.0
3925764,none,5,8,1,17,0,,,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,36,1,1,0,3,0,4,0,5,2,5,2,0,0,0,38,1,4,1,0,1.0,0.0,0.0
7381518,none,1,4,3,7,6,0.0,0.0,4,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,0,3,0,1,0,1,0,0,0,0,18,10,0,1,0,0.0,1.0,0.0
8004086,none,8,51,2,23,57,0.0,0.0,14,0,12,0,2,0,14,0,0,0,7,1,0,0,7,0,1,0,0,156,35,0,12,0,0,7,0,10,0,9,1,0,0,0,72,1,0,1,0,1.0,0.0,0.0
8149386,none,11,5,1,16,0,,,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,4,26,0,1,3,0,0,2,5,11,2,8,3,0,0,0,32,17,1,1,0,1.0,0.0,0.0
4668085,none,3,3,1,1,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,12,1,0,0,0,1,0,0,3,0,1,0,0,0,0,9,9,0,1,0,0.0,1.0,0.0
8604234,none,6,8,1,10,1,0.4,0.4,7,0,6,1,0,0,6,0,0,0,3,1,0,3,0,0,1,0,0,32,4,0,2,0,0,0,1,6,1,4,1,0,0,0,41,10,0,0,0,1.0,0.0,0.0
6532912,none,3,4,3,5,0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,2,2,1,0,0,0,0,0,20,2,0,1,0,1,1,5,5,0,4,0,0,0,0,77,1,0,1,0,1.0,0.0,0.0
6842405,none,13,16,4,25,28,0.0,0.0,8,0,7,0,1,0,8,0,0,0,1,1,0,1,0,0,1,0,1,61,3,3,2,0,4,11,3,7,2,7,2,0,0,0,58,17,0,1,0,1.0,0.0,0.0
5871795,none,5,14,6,35,9,0.0,0.0,6,2,4,2,0,0,4,0,0,0,7,1,0,7,0,0,1,0,8,108,2,2,3,3,1,11,4,18,3,17,1,2,0,0,71,1,0,1,0,1.0,0.0,0.0
4050604,none,4,1,2,5,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,1,0,0.0,1.0,0.0
7643210,none,6,5,2,4,4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,26,4,0,0,1,0,0,0,3,0,3,1,0,0,0,77,1,0,1,0,1.0,0.0,0.0
6195686,none,16,16,2,39,43,0.0,0.0,14,0,10,2,2,0,12,0,0,0,8,0,0,1,0,7,1,0,0,77,4,0,0,0,0,10,3,6,2,13,1,0,1,4,61,1,0,1,0,1.0,0.0,0.0
8822271,none,13,51,3,28,118,0.0,0.0,24,0,22,2,0,0,24,0,0,0,5,4,2,3,0,0,4,0,3,259,20,0,9,2,2,8,5,21,1,13,2,0,5,0,134,9,0,1,0,0.0,1.0,0.0
8008116,none,19,9,4,15,21,0.0,0.0,7,0,5,0,2,0,7,0,0,0,1,1,0,1,0,0,1,0,1,131,6,0,1,1,0,1,1,6,0,6,1,1,2,0,56,1,1,1,0,1.0,0.0,0.0
4951775,none,2,3,2,1,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,31,3,0,0,0,0,10,0,1,0,1,0,0,1,0,63,1,0,1,0,1.0,0.0,0.0
3891048,none,3,5,3,3,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,22,2,0,0,0,0,0,0,1,0,1,1,0,0,0,15,1,0,1,0,1.0,0.0,0.0
3764491,none,6,3,1,0,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,13,2,0,0,0,0,6,0,0,0,2,0,0,0,0,33,1,0,1,0,1.0,0.0,0.0
6181780,none,3,6,1,0,15,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0.0,0.0,1.0
7376354,none,8,1,2,8,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,21,17,0,1,0,1.0,0.0,0.0
7200879,none,3,0,2,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,5,0,0,1,0,31,1,0,1,0,1.0,0.0,0.0
8601732,none,4,11,1,3,55,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,1,1,0,0,0,0,0,0,0,116,1,0,1,0,0.0,0.0,1.0
7183873,none,2,2,1,0,1,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0.0,0.0,1.0
4199164,none,21,61,2,77,3,0.0,0.0,7,0,1,5,1,0,2,0,0,0,28,2,1,27,0,0,2,0,2,140,8,0,44,1,0,14,1,18,1,39,2,0,0,1,218,1,3,1,0,1.0,0.0,0.0
4846258,none,6,13,1,10,25,0.0,0.0,10,0,6,2,2,0,8,0,0,0,5,1,0,4,1,0,0,0,6,48,4,0,1,0,0,6,2,9,2,6,1,0,0,0,44,1025,0,1,0,1.0,0.0,0.0
8073031,none,5,18,1,26,10,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,4,0,0,64,9,2,5,0,0,6,2,8,4,7,2,0,0,0,34,12,0,1,0,0.0,1.0,0.0
6442866,none,13,33,1,44,36,0.0,0.0,9,0,3,0,6,0,9,0,0,0,2,1,1,0,1,0,1,0,10,135,26,0,6,4,0,12,10,36,0,27,3,0,0,0,96,1,2,1,0,1.0,0.0,0.0
7406616,none,4,41,4,8,91,0.0,0.0,14,8,7,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,16,135,11,17,10,0,2,6,35,19,13,15,6,0,1,0,37,1,0,1,0,1.0,0.0,0.0
7000207,none,2,9,1,15,3,,,3,0,0,2,0,1,1,0,0,0,1,1,0,1,0,0,1,0,3,47,4,1,1,3,0,1,1,9,0,7,3,0,0,0,44,0,0,1,0,1.0,0.0,0.0
5812130,none,3,1,2,0,0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1024,0,1,0,0.0,1.0,0.0
3725605,none,8,26,2,27,27,0.44444445,0.5833333,15,0,9,6,0,0,9,0,0,0,4,0,0,4,0,0,3,0,0,94,16,3,4,0,1,4,1,7,3,7,3,2,0,0,38,1,0,1,0,1.0,0.0,0.0
9394020,none,13,49,2,32,55,0.8181818000000001,0.8181818000000001,11,0,11,0,0,0,11,0,0,0,1,0,0,0,0,1,0,0,1,200,26,0,22,1,6,2,37,62,25,35,4,0,0,0,220,0,0,0,0,1.0,0.0,0.0
7619076,none,19,5,1,15,6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,1,0,1,31,3,0,0,0,0,3,0,9,0,9,0,0,0,0,49,4,0,1,0,0.0,1.0,0.0
8267819,none,7,8,2,7,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,2,1,10,18,0,5,2,0,0,0,49,0,0,1,0,0.0,1.0,0.0
5026271,none,2,9,3,5,0,0.0,0.0,4,3,3,0,1,0,4,0,0,0,7,7,4,3,0,0,5,0,3,37,8,0,1,0,0,2,5,8,2,8,1,0,0,0,50,1,0,1,0,1.0,0.0,0.0
5091177,none,17,9,1,1,28,0.0,0.0,8,7,7,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,17,0,1,0,1.0,0.0,0.0
